gene	nseq	nsites	k	LRT	pvalue	direction	result	n_test	n_reference
Morus_000565-R1	20	845	1.161675460255079	0.02778209255848196	0.8676221495588992	intensified	not_significant	9	9
Morus_000565-R1	20	845	0.4060267537189589	1.65998122788551	0.1976058585162411	relaxed	not_significant	1	1
Morus_000567-R1	20	242	0.8909937219389636	0.04791411675614654	0.8267334505110199	relaxed	not_significant	9	9
Morus_000567-R1	20	242	11.64164674519389	0.5453789130060613	0.4602120396356147	intensified	not_significant	1	1
Morus_000568-R1	20	342	0.3820876588538595	2.943675736503792	0.08621433678616575	relaxed	not_significant	9	9
Morus_000568-R1	20	342	14.0656650276354	0.4710410265070095	0.492508637194199	intensified	not_significant	1	1
Morus_000570-R1	20	199	0.2931589791915623	2.582493827831513	0.1080513085885814	relaxed	not_significant	9	9
Morus_000570-R1	20	199	0.367814765735037	0.91593753008965	0.338543910008506	relaxed	not_significant	1	1
Morus_000575-R1	20	556	1.053324521921754	0.01732027764046506	0.8952955235723956	intensified	not_significant	9	9
Morus_000575-R1	20	556	9.633907372474218E-10	0.9139805032255026	0.3390604754206739	relaxed	not_significant	1	1
Morus_000576-R1	20	404	1.51185444797141	0.846431477420083	0.3575638196316416	intensified	not_significant	9	9
Morus_000576-R1	20	404	0.1155027285691254	0.1912781072369398	0.6618549821878124	relaxed	not_significant	1	1
Morus_000579-R1	20	384	1.261409844473881	0.2602321797830882	0.60996068909384	intensified	not_significant	9	9
Morus_000579-R1	20	384	0.998776554268112	-0.00002548916563682724	1	relaxed	not_significant	1	1
Morus_000580-R1	20	323	0.4967531795271577	1.85228902034396	0.1735174023483592	relaxed	not_significant	9	9
Morus_000580-R1	20	323	0.2565030796785575	0.4466568797215587	0.5039268393259235	relaxed	not_significant	1	1
Morus_000584-R1	20	990	2.116110891400138	3.193389031961487	0.0739365826752626	intensified	not_significant	9	9
Morus_000584-R1	20	990	0.2963534945482276	3.17893737023951	0.0745932253640661	relaxed	not_significant	1	1
Morus_000585-R1	20	316	1.837962305385581	1.868785095184649	0.1716142890050183	intensified	not_significant	9	9
Morus_000585-R1	20	316	12.27370035349139	0.9316718246182063	0.3344288790414123	intensified	not_significant	1	1
Morus_000589-R1	20	462	3.360433621339272	2.335119758514338	0.1264852627127818	intensified	not_significant	9	9
Morus_000589-R1	20	462	0.9724784993872106	0.00353341255140549	0.9525996510928854	relaxed	not_significant	1	1
Morus_000590-R1	20	676	0.08735632960592118	2.578247832736452	0.1083415292096278	relaxed	not_significant	9	9
Morus_000590-R1	20	676	26.86980006713152	20.78065910365876	0.000005150044560475742	intensified	significant_intensified	1	1
Morus_000591-R1	20	314	1.604421671994785	0.8477116736466996	0.3572005012637263	intensified	not_significant	9	9
Morus_000591-R1	20	314	0.6463476044252893	0.6480845220612537	0.4207983464934557	relaxed	not_significant	1	1
Morus_000592-R1	20	242	0.9921263781652427	-0.0004225995885462908	1	relaxed	not_significant	9	9
Morus_000592-R1	20	242	0.6640055278529829	0.6599508239251008	0.4165773048628989	relaxed	not_significant	1	1
Morus_000593-R1	20	925	1.368292756273834	1.725869196141502	0.188939300289712	intensified	not_significant	9	9
Morus_000593-R1	20	925	1.798609634674327	2.644286788248792	0.1039227874119544	intensified	not_significant	1	1
Morus_000597-R1	20	168	0.3868806979442712	1.298286221001035	0.2545265025323961	relaxed	not_significant	9	9
Morus_000597-R1	20	168	1	-7.738935892120935E-8	1	intensified	not_significant	0	1
Morus_000600-R1	20	301	0.7433311363300253	0.666988470709839	0.4141035376715793	relaxed	not_significant	9	9
Morus_000600-R1	20	301	22.49386113448187	1.151092017586961	0.2833206688096699	intensified	not_significant	1	1
Morus_000603-R1	20	378	1.002602658468401	0.000004471651664061937	0.9983127722083814	intensified	not_significant	9	9
Morus_000603-R1	20	378	0.6870253580783194	0.6044008280714479	0.4369038201496267	relaxed	not_significant	1	1
Morus_000606-R1	20	294	0.7378558879168415	0.3505087951834867	0.5538252547290787	relaxed	not_significant	9	9
Morus_000606-R1	20	294	1.00152073902518	-0.00007128415563784074	1	intensified	not_significant	1	1
Morus_000629-R1	20	614	0.5016162333055989	7.383128697661959	0.006583853627163183	relaxed	significant_relaxed	9	9
Morus_000629-R1	20	614	0	3.179003288847525	0.07459021603125482	relaxed	not_significant	1	1
Morus_000637-R1	20	603	1.05540176678085	0.01225779126434645	0.9118424223232374	intensified	not_significant	9	9
Morus_000637-R1	20	603	0.3602779956551953	1.179930497104579	0.2773701454745038	relaxed	not_significant	1	1
Morus_000645-R1	20	457	1.310843654005402	0.3743743987815833	0.5406294480290303	intensified	not_significant	9	9
Morus_000645-R1	20	457	0.4246976143745083	0.08916546347882104	0.7652407888057975	relaxed	not_significant	1	1
Morus_000650-R1	20	364	2.298304589155615	7.998558777080689	0.004681459706887936	intensified	significant_intensified	9	9
Morus_000650-R1	20	364	1.452399728908115	0.9791006122413819	0.3224209514731308	intensified	not_significant	1	1
Morus_000651-R1	20	228	0.9449576485244928	0.003613569898789137	0.952065655203239	relaxed	not_significant	9	9
Morus_000651-R1	20	228	1.039141282328387	0.0008594704045208346	0.9766119874749788	intensified	not_significant	1	1
Morus_000652-R1	20	565	1.143448573497232	0.3024221981504525	0.5823678897944572	intensified	not_significant	9	9
Morus_000652-R1	20	565	0.2748348485075525	0.711303070987924	0.3990115630939353	relaxed	not_significant	1	1
Morus_000654-R1	20	312	1.280718429747763	0.3429409319078331	0.5581365594756014	intensified	not_significant	9	9
Morus_000654-R1	20	312	0.1639995684472328	0.2461578397478661	0.619793549188753	relaxed	not_significant	1	1
Morus_000655-R1	20	327	0.9150285183481176	0.04888900874630053	0.8250078816373728	relaxed	not_significant	9	9
Morus_000655-R1	20	327	0.1981467136962701	2.735824455982765	0.09812085148212746	relaxed	not_significant	1	1
Morus_000657-R1	20	312	1.248255166017547	0.5798980440076775	0.4463522872437413	intensified	not_significant	9	9
Morus_000657-R1	20	312	1.408883690843498E-7	1.392325169594187	0.2380128264015053	relaxed	not_significant	1	1
Morus_000660-R1	20	282	2.686637545056861	2.588476650978009	0.107643820823734	intensified	not_significant	9	9
Morus_000660-R1	20	282	5.42047053533226E-8	1.041920063671569	0.3073753360721498	relaxed	not_significant	1	1
Morus_000674-R1	20	373	1.087349179175403	0.0581438047292977	0.8094541566031397	intensified	not_significant	9	9
Morus_000674-R1	20	373	0	2.456316572161086	0.1170529870433736	relaxed	not_significant	1	1
Morus_000675-R1	20	231	0.8537635695581941	0.09377804892619679	0.7594279957495581	relaxed	not_significant	9	9
Morus_000675-R1	20	231	9.765459229166134E-8	1.188345845777803	0.2756634729372048	relaxed	not_significant	1	1
Morus_000680-R1	20	233	0.9278983235075398	0.01405302466173453	0.9056354819079198	relaxed	not_significant	9	9
Morus_000680-R1	20	233	0	2.707702832755785	0.09986470272874326	relaxed	not_significant	1	1
Morus_000682-R1	20	452	0.2757612755813282	0.8054673192591508	0.3694637416190139	relaxed	not_significant	9	9
Morus_000682-R1	20	452	0.2741590461153064	0.5459813039324217	0.4599643963712368	relaxed	not_significant	1	1
Morus_000685-R1	20	587	1.067097201332768	0.0619873484101845	0.8033819872950128	intensified	not_significant	9	9
Morus_000685-R1	20	587	1.258860635134569	0.03728233048786933	0.8468913589987745	intensified	not_significant	1	1
Morus_000688-R1	20	153	0.4909072309585429	0.9294319425907815	0.3350105780057413	relaxed	not_significant	9	9
Morus_000688-R1	20	153	0.8532139631577366	-0.02284801057248842	1	relaxed	not_significant	1	1
Morus_000689-R1	20	628	2.113129304278481	0.95678895797937	0.3279972256920622	intensified	not_significant	9	9
Morus_000689-R1	20	628	0.46792360240234	2.926455831842759	0.08713859469234675	relaxed	not_significant	1	1
Morus_000691-R1	20	482	6.684923532630886	1.640659573806261	0.2002349960693073	intensified	not_significant	9	9
Morus_000691-R1	20	482	1.066555115103678E-8	6.119817799561133	0.01336745780929016	relaxed	significant_relaxed	1	1
Morus_000698-R1	20	337	1.358130810506197	0.09164512365350674	0.7620960477082478	intensified	not_significant	9	9
Morus_000698-R1	20	337	0.1911853795634604	3.308213275877279	0.06893440363611847	relaxed	not_significant	1	1
Morus_000717-R1	20	1083	13.64833637656	1.692781174329866	0.1932347546516346	intensified	not_significant	9	9
Morus_000717-R1	20	1083	2.213444825553298E-10	2.788492328498251	0.0949435161825225	relaxed	not_significant	1	1
Morus_000719-R1	20	543	0.2284939246164363	8.407184834817599	0.003737409553956295	relaxed	significant_relaxed	9	9
Morus_000719-R1	20	543	4.686562820688709E-11	6.750039654119064	0.009374560106674923	relaxed	significant_relaxed	1	1
Morus_000720-R1	20	376	0.4870122850902082	1.728161737661139	0.1886458310455147	relaxed	not_significant	9	9
Morus_000720-R1	20	376	50	1.457597836471905	0.2273127171932958	intensified	not_significant	1	1
Morus_000721-R1	20	186	1.543451577957633	0.4281947165382007	0.5128761054489505	intensified	not_significant	9	9
Morus_000721-R1	20	186	0.6064176240657508	0.379654321711314	0.5377882956183655	relaxed	not_significant	1	1
Morus_000722-R1	20	382	1.200708112635895	0.2936203856261272	0.5879097883753566	intensified	not_significant	9	9
Morus_000722-R1	20	382	27.07971949689477	0.4278448369632315	0.5130483531509569	intensified	not_significant	1	1
Morus_000723-R1	20	320	3.29985663307769	0.07280732307117432	0.7872923333167108	intensified	not_significant	9	9
Morus_000723-R1	20	320	2.054811757236955	0.5016604883476248	0.4787714253154414	intensified	not_significant	1	1
Morus_000728-R1	20	990	1.851029531779398	2.212819649674202	0.136868308684992	intensified	not_significant	9	9
Morus_000728-R1	20	990	1.010303788111748	0.00009686362682259642	0.9921474011275301	intensified	not_significant	1	1
Morus_000730-R1	20	439	1.120257955195622	0.1235385249337924	0.7252279173112466	intensified	not_significant	9	9
Morus_000730-R1	20	439	3.466291297347976	1.883924925653446	0.1698887241591949	intensified	not_significant	1	1
Morus_000731-R1	20	600	0.5679358152879671	1.641771467242506	0.2000825890318553	relaxed	not_significant	9	9
Morus_000731-R1	20	600	10.45310843140135	0.4879067324454809	0.4848625520028474	intensified	not_significant	1	1
Morus_000734-R1	20	481	0.5635524585968203	1.207219206254194	0.2718835511365943	relaxed	not_significant	9	9
Morus_000734-R1	20	481	1.834342496627706	0.6255397673621701	0.4289960922386055	intensified	not_significant	1	1
Morus_000737-R1	20	599	1.327040166446465	1.846832414872551	0.1741522532125847	intensified	not_significant	9	9
Morus_000737-R1	20	599	0	2.245494338227218	0.1340040780670951	relaxed	not_significant	1	1
Morus_000740-R1	20	261	0.5771130256693062	0.6363013274203695	0.425053322259802	relaxed	not_significant	9	9
Morus_000740-R1	20	261	1.319928048164787	0.1066625636312892	0.7439762297324715	intensified	not_significant	1	1
Morus_000746-R1	20	296	0.3731388267981026	3.236995826703605	0.07199253446372222	relaxed	not_significant	9	9
Morus_000746-R1	20	296	0.7191490808601517	0.09342742244825786	0.7598642956673374	relaxed	not_significant	1	1
Morus_000752-R1	20	333	2.189153923544514	1.460919904269758	0.2267838111401368	intensified	not_significant	9	9
Morus_000752-R1	20	333	0.257874802006361	0.3711553772300249	0.5423751612244836	relaxed	not_significant	1	1
Morus_000753-R1	20	409	1.098738843469333	0.05261102395706985	0.8185806276924326	intensified	not_significant	9	9
Morus_000753-R1	20	409	0.7743022150144826	0.1891824196482048	0.6635979553561713	relaxed	not_significant	1	1
Morus_000759-R1	20	611	0.7915852889405545	0.6053214848288917	0.4365548115888181	relaxed	not_significant	9	9
Morus_000759-R1	20	611	1.328879673253357	0.4434184353194723	0.5054771202765388	intensified	not_significant	1	1
Morus_000763-R1	20	719	1.048218649389197	0.04286210442660376	0.8359851402133585	intensified	not_significant	9	9
Morus_000763-R1	20	719	1.132233240533079	0.05342329417180736	0.8172100831976494	intensified	not_significant	1	1
Morus_000767-R1	20	337	1.101627902399716	0.02287745875037217	0.8797761725771077	intensified	not_significant	9	9
Morus_000767-R1	20	337	3.175178964879247	2.936297562287109	0.08660904558005678	intensified	not_significant	1	1
Morus_000769-R2	20	298	1.696356520267569	0.5380438200172648	0.4632445634307782	intensified	not_significant	9	9
Morus_000769-R2	20	298	0.2111102558321134	4.695196284915255	0.03024704394997868	relaxed	significant_relaxed	1	1
Morus_000779-R1	20	286	4.831420185416754	0.9850150596921594	0.3209637972011211	intensified	not_significant	9	9
Morus_000779-R1	20	286	0.9947749431484131	0.00002757449965429259	0.99581021356877	relaxed	not_significant	1	1
Morus_000780-R1	20	277	0.6796233827130069	0.1405457615283012	0.7077390532517813	relaxed	not_significant	9	9
Morus_000780-R1	20	277	1	-0.000004739818905363791	1	intensified	not_significant	0	1
Morus_000784-R1	20	718	11.75739989510522	0.3169599239463423	0.5734403727305586	intensified	not_significant	9	9
Morus_000784-R1	20	718	0.3879411179434704	1.769243998498496	0.183475667918345	relaxed	not_significant	1	1
Morus_000785-R1	20	928	1.604557167369315	0.1148808483521861	0.7346543472768676	intensified	not_significant	9	9
Morus_000785-R1	20	928	0.125249510683783	1.382382442558082	0.2396957473065726	relaxed	not_significant	1	1
Morus_000786-R1	20	652	3.257223841244048	3.841250575116646	0.05000621017429141	intensified	not_significant	9	9
Morus_000786-R1	20	652	4.5670666220455	1.93807446250139	0.1638777586215997	intensified	not_significant	1	1
Morus_000788-R1	20	502	0.4190312503971407	0.465399345300284	0.4951113338203816	relaxed	not_significant	9	9
Morus_000788-R1	20	502	0.2025948410836272	3.636753627210055	0.05651703525650675	relaxed	not_significant	1	1
Morus_000789-R1	20	268	0.7673798898354132	0.5140426623811436	0.4733940358427922	relaxed	not_significant	9	9
Morus_000789-R1	20	268	3.053242941680213	0.6903013473856845	0.406061900264131	intensified	not_significant	1	1
Morus_000796-R1	20	470	1.41565590987595	0.6535987220004245	0.4188289734571574	intensified	not_significant	9	9
Morus_000796-R1	20	470	13.40260801290042	0.8654787491223033	0.3522100306053889	intensified	not_significant	1	1
Morus_000799-R1	20	197	8.318323251422322	12.85178247620479	0.0003371579282709369	intensified	significant_intensified	9	9
Morus_000799-R1	20	197	0.3361932845530412	1.081789892686174	0.2982974896880239	relaxed	not_significant	1	1
Morus_000803-R1	20	183	19.17399565855246	4.537892400120199	0.03315238641155538	intensified	significant_intensified	9	9
Morus_000803-R1	20	183	0	1.662970817685618	0.1972026870124168	relaxed	not_significant	1	1
Morus_000804-R1	20	375	1.309828613658782	0.5997808854317555	0.4386616404724897	intensified	not_significant	9	9
Morus_000804-R1	20	375	2.776747949313041E-10	3.960132364552919	0.04659003972477671	relaxed	significant_relaxed	1	1
Morus_000817-R1	20	290	0.7820138693175835	0.327697052593976	0.5670183039302745	relaxed	not_significant	9	9
Morus_000817-R1	20	290	0.6502690383945426	0.1340237021413486	0.7142960705256876	relaxed	not_significant	1	1
Morus_000819-R1	20	128	0.859809778098965	-1.062453520717099E-7	1	relaxed	not_significant	9	9
Morus_000819-R1	20	128	0.8532121077379893	-1.19550804811297E-8	1	relaxed	not_significant	1	1
Morus_000827-R1	20	421	5.796572281907665E-8	10.56094210595438	0.001155023127756838	relaxed	significant_relaxed	9	9
Morus_000827-R1	20	421	0	0.4774760132795564	0.4895678086814671	relaxed	not_significant	1	1
Morus_000828-R1	20	223	0.2015301410457186	3.594742073109501	0.05796262250439055	relaxed	not_significant	9	9
Morus_000828-R1	20	223	13.93122072500017	1.481678012535212	0.2235121661928847	intensified	not_significant	1	1
Morus_000829-R1	20	324	0.7548939178664792	0.2154533961811467	0.6425262561162384	relaxed	not_significant	9	9
Morus_000829-R1	20	324	1.374746829956055	0.1785434679304672	0.6726279606745384	intensified	not_significant	1	1
Morus_000843-R1	20	205	4.754049332602158	1.916863928987368	0.1662027915503648	intensified	not_significant	9	9
Morus_000843-R1	20	205	0.1799977889057817	0.9992279523153229	0.3174973929982318	relaxed	not_significant	1	1
Morus_000844-R1	20	323	1.058849038198783	0.03929318248174241	0.8428689655373222	intensified	not_significant	9	9
Morus_000844-R1	20	323	1	-0.000003138256943202578	1	intensified	not_significant	0	1
Morus_000851-R1	20	388	1.302963372033349	0.2453689402345844	0.6203549932378017	intensified	not_significant	9	9
Morus_000851-R1	20	388	0.9939092717567378	-8.985362001112662E-7	1	relaxed	not_significant	1	1
Morus_000852-R1	20	545	0.1869806702531309	7.566087127902392	0.005947676770048149	relaxed	significant_relaxed	9	9
Morus_000852-R1	20	545	0.4630735507166416	1.299640425499092	0.2542789145233681	relaxed	not_significant	1	1
Morus_000856-R1	20	441	0.8723658315429103	0.1423556214349446	0.7059503458401247	relaxed	not_significant	9	9
Morus_000856-R1	20	441	0.7303817120231023	1.051909912544943	0.3050676266466236	relaxed	not_significant	1	1
